UnityMillis	ArduinoMillis	EDA	IBI	Distance
14073	11734	-164	63	7
14090	11749	-163	64	6
14109	11763	-161	65	6
14142	11779	-160	66	6
14142	11794	-159	67	5
14142	11808	-158	68	5
14158	11824	-156	68	5
14177	11839	-155	69	4
14210	11853	-154	70	4
14210	11869	-152	71	4
14253	11884	-150	71	4
14253	11898	-148	72	4
14253	11914	-146	73	4
14273	11928	-144	74	4
14289	11943	-142	75	4
14309	11959	-141	75	4
14309	11973	-140	76	4
14326	11988	-139	76	4
14343	12004	-137	77	4
14359	12018	-136	77	4
14377	12034	-135	78	4
14405	12048	-134	78	4
14405	12063	-132	78	4
14425	12079	-129	79	5
14442	12093	-128	79	5
14442	12108	-126	80	4
14458	12124	-124	80	5
14477	12138	-121	80	5
14494	12153	-119	81	5
14511	12169	-117	81	5
14527	12183	-115	81	5
14544	12198	-114	82	5
14573	12214	-112	82	4
14573	12228	-110	82	4
14609	12243	-108	83	4
14609	12258	-107	83	5
14609	12273	-105	83	5
14626	12289	-105	83	5
14642	12303	-105	82	5
14661	12318	-105	82	6
14678	12334	-105	82	6
14694	12348	-105	82	6
14725	12363	-105	82	6
14725	12378	-103	82	6
14725	12393	-102	82	6
14742	12408	-100	82	7
14761	12423	-98	81	7
14778	12438	-96	81	7
14795	12453	-93	81	8
14811	12468	-90	81	8
14828	12483	-86	81	8
14845	12498	-81	81	8
14873	12513	-77	81	8
14873	12528	-74	80	9
14893	12542	-71	80	9
14893	12558	-68	80	9
14909	12573	-65	79	9
14929	12588	-63	79	9
14949	12603	-62	79	9
14977	12618	-61	79	9
14977	12633	-61	79	9
14997	12648	-60	79	9
14997	12663	-61	79	9
15025	12678	-60	78	9
15025	12693	-60	78	9
15045	12707	-59	78	9
15062	12723	-57	78	9
15078	12738	-56	77	9
15098	12752	-54	77	9
15130	12768	-52	76	8
15130	12783	-50	75	8
15146	12797	-48	74	8
15146	12813	-46	73	8
15163	12828	-44	71	7
15193	12843	-42	69	7
15193	12858	-41	68	7
15213	12872	-40	66	7
15230	12888	-38	64	7
15246	12903	-36	63	7
15263	12917	-34	61	7
15280	12933	-33	59	7
15297	12948	-31	58	7
15297	12962	-30	56	6
15314	12978	-29	55	6
15345	12993	-28	53	5
15345	13007	-27	52	5
15365	13023	-26	50	4
15382	13037	-26	49	4
15398	13052	-25	47	3
15415	13068	-24	46	2
15432	13082	-24	44	1
15432	13097	-23	43	1
15449	13113	-23	41	0
15466	13127	-23	39	0
15513	13143	-22	37	0
15513	13158	-22	35	-1
15513	13172	-21	33	-2
15530	13188	-20	31	-3
15549	13202	-20	30	-4
15566	13217	-19	28	-4
15566	13233	-18	26	-4
15585	13247	-17	24	-4
15613	13262	-16	22	-5
15613	13278	-16	20	-5
15633	13292	-15	18	-6
15661	13307	-14	16	-6
15661	13323	-13	14	-7
15681	13337	-12	12	-7
15701	13352	-12	10	-7
15701	13367	-11	9	-8
15717	13382	-10	7	-9
15734	13398	-9	6	-9
15751	13412	-8	4	-10
15781	13427	-7	3	-11
15781	13443	-7	2	-12
15798	13457	-7	1	-13
15829	13472	-6	0	-13
15829	13488	-6	0	-13
15849	13502	-6	-1	-13
15866	13517	-6	-2	-13
15882	13532	-6	-2	-14
15882	13547	-5	-2	-13
15901	13562	-5	-3	-13
15918	13577	-4	-3	-13
15935	13592	-4	-3	-13
15951	13607	-3	-3	-12
15981	13622	-3	-3	-12
15981	13637	-2	-3	-11
16001	13651	-2	-3	-11
16018	13667	-1	-3	-10
16018	13682	-1	-3	-10
16035	13697	-1	-2	-9
16051	13712	-1	-3	-9
16068	13727	0	-2	-8
16085	13742	0	-2	-8
16102	13757	0	-2	-8
16133	13772	0	-1	-8
16133	13787	0	-1	-8
16153	13802	0	-1	-7
16153	13817	0	-1	-7
16170	13832	0	0	-6
16201	13847	0	0	-6
16201	13861	0	0	-5
16218	13877	0	0	-5
16234	13892	0	0	-5
16253	13906	0	0	-4
16281	13922	1	1	-4
16281	13937	1	2	-4
16301	13952	1	3	-3
16318	13967	1	4	-3
16318	13981	0	4	-2
16334	13997	0	5	-1
16351	14012	0	6	-1
16369	14026	0	7	-1
16386	14042	0	7	-1
16402	14057	0	8	-1
16419	14071	0	8	-1
16449	14087	0	8	-1
16449	14102	0	8	-2
16449	14116	0	7	-2
16469	14132	0	7	-4
16486	14146	1	7	-4
16502	14161	1	7	-4
16521	14177	0	7	-4
16538	14191	0	7	-4
16570	14206	0	6	-4
16570	14222	0	6	-4
16601	14236	0	5	-4
